"4","2",25.52,"9"
"5","2",25.975,"10"
"6","2",28.525,"11"
"7","2",23.1,"7"
"8","2",24.55,"8"
"9","2",24.42,"8"
"10","2",21.55,"6"
"11","2",20.825,"5"
"12","2",27.45,"11"
"13","2",23.48,"7"
"14","2",23.9,"8"
"15","2",25,"9"
"16","2",24.15,"8"
"17","2",24.34,"8"
"18","2",23.7,"8"
"19","2",22.85,"7"
"20","2",28.275,"11"
"21","2",26.54,"10"
"22","2",22.95,"7"
"23","2",24.675,"9"
"24","2",24.3,"8"
"25","2",20.52,"5"
"26","2",21.525,"6"
"27","2",21.525,"6"
"28","2",17.65,"3"
"29","2",19.08,"4"
"30","2",18.875,"4"
"31","2",19.775,"4"
"32","2",18.925,"4"
"33","2",20.84,"5"
"34","2",19.8,"4"
"35","2",15.4,"1"
"36","2",15.075,"1"
"37","2",15.28,"1"
"38","2",13.55,"1"
"39","2",15.2,"1"
"40","2",14.95,"1"
"41","2",17.42,"2"
"42","2",17.5,"3"
"43","2",14.375,"1"
"44","2",15.525,"1"
"45","2",16.08,"2"
"46","2",14.225,"1"
"47","2",13.85,"1"
"48","2",12.5,"1"
"49","2",15.16,"1"
"50","2",15.025,"1"
"51","2",14.55,"1"
"52","2",14.25,"1"
"53","2",14.425,"1"
"54","2",15.54,"1"
"55","2",17.725,"3"
"56","2",18.475,"3"
"57","2",16.9,"2"
"58","2",16.74,"2"
"59","2",19.175,"4"
"60","2",19.925,"4"
"61","2",17,"2"
"62","2",18.56,"3"
"63","2",15.9,"1"
"64","2",17.925,"3"
"65","2",19.9,"4"
"66","2",17.56,"3"
"67","2",23,"7"
"68","2",21.525,"6"
"69","2",18.325,"3"
"70","2",19.8,"4"
"71","2",19.725,"4"
"72","2",19.025,"4"
"73","2",24.925,"9"
"74","2",20.46,"5"
"75","2",21.225,"5"
"76","2",18.9,"4"
"77","2",21.875,"6"
"78","2",21.6,"6"
"79","2",23.2,"7"
"80","2",25.925,"10"
"81","2",23.075,"7"
"82","2",22.84,"7"
"83","2",21.375,"6"
"84","2",22.6125,"7"
"85","2",22.8,"7"
"86","2",23.82,"8"
"1","3",25.2,"9"
"2","3",23.5,"7"
"3","3",25.375,"9"
"4","3",23.2,"7"
"5","3",26.6,"10"
"6","3",22.925,"7"
"7","3",26.5,"10"
"8","3",27.975,"11"
"9","3",25.34,"9"
"10","3",24.525,"8"
"11","3",23.825,"8"
"12","3",29.5,"11"
"13","3",27.98,"11"
"14","3",25.025,"9"
"15","3",28.45,"11"
"16","3",25.45,"9"
"17","3",25.6,"10"
"18","3",25.95,"10"
"19","3",28.75,"11"
"20","3",25.8,"10"
"21","3",21.04,"5"
"22","3",22.4,"6"
"23","3",24.6,"9"
"24","3",23.125,"7"
"25","3",23.54,"8"
"26","3",19.5,"4"
"27","3",17.675,"3"
"28","3",18.85,"4"
"29","3",20.1,"5"
"30","3",18.95,"4"
"31","3",20.55,"5"
"32","3",17.7,"3"
"33","3",16.78,"2"
"34","3",17.475,"3"
"35","3",14.75,"1"
"36","3",15,"1"
"37","3",14.98,"1"
"38","3",16.65,"2"
"39","3",17.1,"2"
"40","3",17.675,"3"
"41","3",17.2,"2"
"42","3",16.325,"2"
"43","3",16.65,"2"
"44","3",15.05,"1"
"45","3",12.04,"1"
"46","3",14.775,"1"
"47","3",15.375,"1"
"48","3",15.125,"1"
"49","3",11.6,"1"
"50","3",13.15,"1"
"51","3",13.5,"1"
"52","3",12.3,"1"
"53","3",16.075,"2"
"54","3",14.2,"1"
"55","3",15.625,"1"
"56","3",17.075,"2"
"57","3",15.65,"1"
"58","3",17.02,"2"
"59","3",16.125,"2"
"60","3",18.75,"4"
"61","3",18.425,"3"
"62","3",19.14,"4"
"63","3",17.925,"3"
"64","3",21.675,"6"
"65","3",25.475,"9"
"66","3",20.88,"5"
"67","3",23.3,"7"
"68","3",19.275,"4"
"69","3",20.875,"5"
"70","3",24.46,"8"
"71","3",22.95,"7"
"72","3",27.4,"11"
"73","3",20.275,"5"
"74","3",21.66,"6"
"75","3",20.625,"5"
"76","3",25.6,"10"
"77","3",24.55,"8"
"78","3",23.32,"7"
"79","3",22.025,"6"
"80","3",22.25,"6"
"81","3",23.075,"7"
"82","3",23.94,"8"
"83","3",28.5,"11"
"84","3",27.7,"11"
"85","3",26.9,"11"
"86","3",24.94,"9"
"1","4",25.125,"9"
"2","4",26.5,"10"
"3","4",29.8,"11"
"4","4",28.7,"11"
"5","4",22.075,"6"
"6","4",23.175,"7"
"7","4",24.775,"9"
"8","4",26.1,"10"
"9","4",26.74,"10"
"10","4",22.2,"6"
"11","4",26.175,"10"
"12","4",26.425,"10"
"13","4",25.68,"10"
"14","4",26.4,"10"
"15","4",24.875,"9"
"16","4",27.175,"11"
"17","4",28.72,"11"
"18","4",26.7,"10"
"19","4",23.625,"8"
"20","4",24.425,"8"
"21","4",25.74,"10"
"22","4",22.55,"7"
"23","4",22.675,"7"
"24","4",21.475,"6"
"25","4",21.98,"6"
"26","4",18.15,"3"
"27","4",20.925,"5"
"28","4",22.05,"6"
"29","4",20.82,"5"
"30","4",21.15,"5"
"31","4",18.7,"4"
"32","4",19.175,"4"
"33","4",19.1,"4"
"34","4",18,"3"
"35","4",15.975,"1"
"36","4",15.925,"1"
"37","4",16.76,"2"
"38","4",18.2,"3"
"39","4",17.075,"2"
"40","4",16.2,"2"
"41","4",16.04,"2"
"42","4",14.55,"1"
"43","4",12.9,"1"
"44","4",12.75,"1"
"45","4",16.86,"2"
"46","4",16.8,"2"
"47","4",15.725,"1"
"48","4",17.675,"3"
"49","4",15.62,"1"
"50","4",16.3,"2"
"51","4",13.75,"1"
"52","4",13.975,"1"
"53","4",13.3,"1"
"54","4",15.38,"1"
"55","4",16.975,"2"
"56","4",18.775,"4"
"57","4",19.875,"4"
"58","4",17.7,"3"
"59","4",18.825,"4"
"60","4",19.2,"4"
"61","4",18.525,"3"
"62","4",22.3,"6"
"63","4",22.175,"6"
"64","4",20.8,"5"
"65","4",17.975,"3"
"66","4",19.68,"4"
"67","4",18.65,"3"
"68","4",22.8,"7"
"69","4",21.675,"6"
"70","4",24.14,"8"
"71","4",25.7,"10"
"72","4",20.225,"5"
"73","4",23.15,"7"
"74","4",27.96,"11"
"75","4",23.975,"8"
"76","4",23.4,"7"
"77","4",27.75,"11"
"78","4",24.58,"9"
"79","4",19.575,"4"
"80","4",23.875,"8"
"81","4",29.525,"11"
"82","4",24.92,"9"
"83","4",22.3,"6"
"84","4",26.025,"10"
"85","4",25.7,"10"
"86","4",24.2,"8"
"1","5",26.925,"11"
"2","5",28.75,"11"
"3","5",25.575,"9"
"4","5",23.42,"7"
"5","5",25.775,"10"
"6","5",25.775,"10"
"7","5",23.8,"8"
"8","5",25.8,"10"
"9","5",26.08,"10"
"10","5",27.5,"11"
"11","5",25.375,"9"
"12","5",28.7,"11"
"13","5",26.26,"10"
"14","5",21.625,"6"
"15","5",25.25,"9"
"16","5",27.25,"11"
"17","5",23.38,"7"
"18","5",23.1,"7"
"19","5",25.425,"9"
"20","5",23.375,"7"
"21","5",23.6,"8"
"22","5",24.725,"9"
"23","5",20.825,"5"
"24","5",22.875,"7"
"25","5",22.6,"7"
"26","5",20.5,"5"
"27","5",20.575,"5"
"28","5",20.35,"5"
"29","5",19.28,"4"
"30","5",21.3,"6"
"31","5",18.95,"4"
"32","5",20.025,"5"
"33","5",19.1,"4"
"34","5",18.925,"4"
"35","5",15.775,"1"
"36","5",16.675,"2"
"37","5",17.38,"2"
"38","5",14.825,"1"
"39","5",16.075,"2"
"40","5",14,"1"
"41","5",15.82,"1"
"42","5",15.15,"1"
"43","5",14.8,"1"
"44","5",16.3,"2"
"45","5",14.16,"1"
"46","5",15.2,"1"
"47","5",12.975,"1"
"48","5",13.65,"1"
"49","5",17.96,"3"
"50","5",16.825,"2"
"51","5",16.675,"2"
"52","5",14.15,"1"
"53","5",12.975,"1"
"54","5",14.48,"1"
"55","5",18.325,"3"
"56","5",17.8,"3"
"57","5",18.85,"4"
"58","5",17.32,"2"
"59","5",15.75,"1"
"60","5",16.675,"2"
"61","5",18.3,"3"
"62","5",18.68,"4"
"63","5",18.825,"4"
"64","5",21.575,"6"
"65","5",21.3,"6"
"66","5",18.74,"4"
"67","5",19.625,"4"
"68","5",20.95,"5"
"69","5",21.375,"6"
"70","5",21.16,"5"
"71","5",21.975,"6"
"72","5",24.675,"9"
"73","5",19.85,"4"
"74","5",25.96,"10"
"75","5",24.7,"9"
"76","5",27.7,"11"
"77","5",26.15,"10"
"78","5",23.44,"7"
"79","5",23.025,"7"
"80","5",21.5,"6"
"81","5",25.4,"9"
"82","5",28.68,"11"
"83","5",23.9,"8"
"84","5",21.85,"6"
"85","5",24.125,"8"
"86","5",25.08,"9"
"1","6",27.475,"11"
"2","6",24.45,"8"
"3","6",25.225,"9"
"4","6",27.24,"11"
"5","6",27.875,"11"
"6","6",27.95,"11"
"7","6",28.175,"11"
"8","6",26.325,"10"
"9","6",25.54,"9"
"10","6",24.025,"8"
"11","6",20.85,"5"
"12","6",25.35,"9"
"13","6",25.1,"9"
"14","6",22.375,"6"
"15","6",23.4,"7"
"16","6",22.575,"7"
"17","6",24.6,"9"
"18","6",25.5,"9"
"19","6",21.2625,"5"
"20","6",22.9,"7"
"21","6",22.28,"6"
"22","6",23.775,"8"
"23","6",26.825,"10"
"24","6",23.775,"8"
"25","6",22.7,"7"
"26","6",19.225,"4"
"27","6",20.9,"5"
"28","6",17.725,"3"
"29","6",17.86,"3"
"30","6",20.75,"5"
"31","6",19.35,"4"
"32","6",17.525,"3"
"33","6",17.02,"2"
"34","6",18.15,"3"
"35","6",19.175,"4"
"36","6",15.925,"1"
"37","6",17.64,"3"
"38","6",15.15,"1"
"39","6",16.475,"2"
"40","6",16.3,"2"
"41","6",13.96,"1"
"42","6",14.55,"1"
"43","6",13.6,"1"
"44","6",14.3,"1"
"45","6",16.08,"2"
"46","6",15.725,"1"
"47","6",14.95,"1"
"48","6",14.8,"1"
"49","6",17.1,"2"
"50","6",15.275,"1"
"51","6",17.475,"3"
"52","6",16.425,"2"
"53","6",16.375,"2"
"54","6",17.62,"3"
"55","6",14.6,"1"
"56","6",14.7,"1"
"57","6",19.275,"4"
"58","6",14.8,"1"
"59","6",18.325,"3"
"60","6",18.4,"3"
"61","6",21.875,"6"
"62","6",19.34,"4"
"63","6",22.05,"6"
"64","6",22.75,"7"
"65","6",16.725,"2"
"66","6",20.18,"5"
"67","6",19.65,"4"
"68","6",21.675,"6"
"69","6",19.175,"4"
"70","6",21.94,"6"
"71","6",18.9,"4"
"72","6",18.25,"3"
"73","6",24.525,"8"
"74","6",24.62,"9"
"75","6",24.6,"9"
"76","6",20.45,"5"
"77","6",23.175,"7"
"78","6",21.1,"5"
"79","6",20.375,"5"
"80","6",22.65,"7"
"81","6",22.975,"7"
"82","6",24,"8"
"83","6",22.15,"6"
"84","6",24.825,"9"
"85","6",22.275,"6"
"86","6",24,"8"
"1","7",24.825,"9"
"2","7",27.675,"11"
"3","7",22.45,"7"
"4","7",23.04,"7"
"5","7",25.475,"9"
"6","7",25.45,"9"
"7","7",25.775,"10"
"8","7",23.375,"7"
"9","7",29.78,"11"
"10","7",22.95,"7"
"11","7",24.225,"8"
"12","7",26.25,"10"
"13","7",25.22,"9"
"14","7",27.6,"11"
"15","7",25.95,"10"
"16","7",23.825,"8"
"17","7",23.7,"8"
"18","7",26.6,"10"
"19","7",22.75,"7"
"20","7",25.95,"10"
"21","7",25.14,"9"
"22","7",22.4,"6"
"23","7",24.95,"9"
"24","7",23,"7"
"25","7",24.74,"9"
"26","7",24.1,"8"
"27","7",20.25,"5"
"28","7",22.725,"7"
"29","7",19.18,"4"
"30","7",17.7,"3"
"31","7",19.975,"4"
"32","7",19.625,"4"
"33","7",16.04,"2"
"34","7",16.925,"2"
"35","7",17.725,"3"
"36","7",15.575,"1"
"37","7",17,"2"
"38","7",16.55,"2"
"39","7",16.65,"2"
"40","7",15.15,"1"
"41","7",17.96,"3"
"42","7",14.15,"1"
"43","7",15.775,"1"
"44","7",14.75,"1"
"45","7",15.22,"1"
"46","7",13.375,"1"
"47","7",14.675,"1"
"48","7",14.95,"1"
"49","7",14.5,"1"
"50","7",15.4,"1"
"51","7",14.9,"1"
"52","7",14.35,"1"
"53","7",16.275,"2"
"54","7",16.58,"2"
"55","7",17.5,"3"
"56","7",19.775,"4"
"57","7",21.675,"6"
"58","7",25.38,"9"
"59","7",21.2,"5"
"60","7",20.925,"5"
"61","7",17.9,"3"
"62","7",19.98,"5"
"63","7",23.625,"8"
"64","7",22.925,"7"
"65","7",20.75,"5"
"66","7",26.36,"10"
"67","7",26.5,"10"
"68","7",20.4,"5"
"69","7",21.05,"5"
"70","7",21.82,"6"
"71","7",25.7,"10"
"72","7",25.225,"9"
"73","7",21.775,"6"
"74","7",23.4,"7"
"75","7",24.675,"9"
"76","7",23.925,"8"
"77","7",30.1,"11"
"78","7",23.18,"7"
"79","7",23.225,"7"
"80","7",25.575,"9"
"81","7",22.95,"7"
"82","7",25.78,"10"
"83","7",25.775,"10"
"84","7",32.05,"11"
"85","7",25,"9"
"86","7",25.42,"9"
"1","8",25.5,"9"
"2","8",26.625,"10"
"3","8",25.025,"9"
"4","8",30.98,"11"
"5","8",22.2,"6"
"6","8",25.85,"10"
"7","8",25.175,"9"
"8","8",23.3,"7"
"9","8",22.82,"7"
"10","8",26.325,"10"
"11","8",24.725,"9"
"12","8",30.45,"11"
"13","8",26,"10"
"14","8",25.45,"9"
"15","8",24.4,"8"
"16","8",26.975,"11"
"17","8",24.04,"8"
"18","8",21.15,"5"
"19","8",24.325,"8"
"20","8",25.05,"9"
"21","8",22.24,"6"
"22","8",22.05,"6"
"23","8",21.35,"6"
"24","8",25.175,"9"
"25","8",24,"8"
"26","8",23.95,"8"
"27","8",25.65,"10"
"28","8",20.35,"5"
"29","8",21.54,"6"
"30","8",21.85,"6"
"31","8",21.775,"6"
"32","8",20.475,"5"
"33","8",17.82,"3"
"34","8",18.675,"4"
"35","8",20,"5"
"36","8",15.425,"1"
"37","8",17.1,"2"
"38","8",16.95,"2"
"39","8",17.15,"2"
"40","8",18.625,"3"
"41","8",16.94,"2"
"42","8",14.325,"1"
"43","8",15.05,"1"
"44","8",17.05,"2"
"45","8",17.02,"2"
"46","8",15.75,"1"
"47","8",14.525,"1"
"48","8",12.7,"1"
"49","8",14.24,"1"
"50","8",13.825,"1"
"51","8",15.825,"1"
"52","8",17.675,"3"
"53","8",17.375,"2"
"54","8",15.76,"1"
"55","8",15.175,"1"
"56","8",17.8,"3"
"57","8",18.875,"4"
"58","8",19.58,"4"
"59","8",24.15,"8"
"60","8",17.575,"3"
"61","8",20.375,"5"
"62","8",20.28,"5"
"63","8",17.05,"2"
"64","8",19.175,"4"
"65","8",18.225,"3"
"66","8",19.18,"4"
"67","8",22.075,"6"
"68","8",18.175,"3"
"69","8",24,"8"
"70","8",24.36,"8"
"71","8",20.925,"5"
"72","8",22.3,"6"
"73","8",23.675,"8"
"74","8",22.4,"6"
"75","8",20.45,"5"
"76","8",23.375,"7"
"77","8",23.4,"7"
"78","8",22.62,"7"
"79","8",25.65,"10"
"80","8",19.8,"4"
"81","8",21.25,"5"
"82","8",24.5,"8"
"83","8",25.7,"10"
"84","8",22.825,"7"
"85","8",26.375,"10"
"86","8",25.92,"10"
"1","9",28.725,"11"
"2","9",25.35,"9"
"3","9",25.05,"9"
"4","9",24.92,"9"
"5","9",23.525,"7"
"6","9",23.825,"8"
"7","9",26.375,"10"
"8","9",23.4,"7"
"9","9",24.74,"9"
"10","9",24.65,"9"
"11","9",26.75,"10"
"12","9",31.175,"11"
"13","9",22.96,"7"
"14","9",23.8,"8"
"15","9",24.5,"8"
"16","9",26.05,"10"
"17","9",23.74,"8"
"18","9",22.9,"7"
"19","9",21.25,"5"
"20","9",21.825,"6"
"21","9",25.04,"9"
"22","9",22.1,"6"
"23","9",25.525,"9"
"24","9",19.65,"4"
"25","9",21.36,"6"
"26","9",20.325,"5"
"27","9",20.175,"5"
"28","9",21.55,"6"
"29","9",20.54,"5"
"30","9",20.3,"5"
"31","9",19.225,"4"
"32","9",20.075,"5"
"33","9",19.68,"4"
"34","9",17.475,"3"
"35","9",17.85,"3"
"36","9",16.875,"2"
"37","9",16.72,"2"
"38","9",18.35,"3"
"39","9",16,"1"
"40","9",16.65,"2"
"41","9",17,"2"
"42","9",16.925,"2"
"43","9",17.25,"2"
"44","9",16,"1"
"45","9",14.18,"1"
"46","9",16.175,"2"
"47","9",16.25,"2"
"48","9",18,"3"
"49","9",18.42,"3"
"50","9",15.35,"1"
"51","9",13.625,"1"
"52","9",14.225,"1"
"53","9",17.35,"2"
"54","9",16.82,"2"
"55","9",18.475,"3"
"56","9",17.15,"2"
"57","9",20.35,"5"
"58","9",18.02,"3"
"59","9",17.925,"3"
"60","9",17.675,"3"
"61","9",18.8,"4"
"62","9",20.64,"5"
"63","9",20.125,"5"
"64","9",17.75,"3"
"65","9",25.775,"10"
"66","9",22.46,"7"
"67","9",26.5,"10"
"68","9",23.35,"7"
"69","9",25.025,"9"
"70","9",28.28,"11"
"71","9",25.15,"9"
"72","9",24.5,"8"
"73","9",29.525,"11"
"74","9",26.4,"10"
"75","9",22.975,"7"
"76","9",26.975,"11"
"77","9",25.125,"9"
"78","9",23.4,"7"
"79","9",29.125,"11"
"80","9",23.65,"8"
"81","9",24.15,"8"
"82","9",24.76,"9"
"83","9",26.875,"11"
"84","9",27.625,"11"
"85","9",26.1,"10"
"86","9",29.72,"11"
"1","10",27.75,"11"
"2","10",23.15,"7"
"3","10",25.825,"10"
"4","10",25.36,"9"
"5","10",22.65,"7"
"6","10",25.6,"10"
"7","10",24.4,"8"
"8","10",24.325,"8"
"9","10",23.84,"8"
"10","10",25.8,"10"
"11","10",21.83,"6"
"12","10",24.325,"8"
"13","10",23.36,"7"
"14","10",22.2,"6"
"15","10",26.625,"10"
"16","10",24.875,"9"
"17","10",27.04,"11"
"18","10",22.025,"6"
"19","10",23.275,"7"
"20","10",23.025,"7"
"21","10",23.38,"7"
"22","10",23.825,"8"
"23","10",21.725,"6"
"24","10",25.95,"10"
"25","10",20.84,"5"
"26","10",20.35,"5"
"27","10",23.925,"8"
"28","10",20.975,"5"
"29","10",21.92,"6"
"30","10",19.5,"4"
"31","10",19.775,"4"
"32","10",19.45,"4"
"33","10",21.12,"5"
"34","10",16.875,"2"
"35","10",17.675,"3"
"36","10",16.85,"2"
"37","10",16.44,"2"
"38","10",16.6,"2"
"39","10",17.75,"3"
"40","10",16.025,"2"
"41","10",17.06,"2"
"42","10",15.325,"1"
"43","10",19.4,"4"
"44","10",16.65,"2"
"45","10",15.36,"1"
"46","10",14.025,"1"
"47","10",17.2,"2"
"48","10",13.175,"1"
"49","10",15.4,"1"
"50","10",15.575,"1"
"51","10",15.05,"1"
"52","10",15.1,"1"
"53","10",16.2,"2"
"54","10",19.48,"4"
"55","10",19.15,"4"
"56","10",19.7,"4"
"57","10",20.425,"5"
"58","10",18.96,"4"
"59","10",17.025,"2"
"60","10",19.85,"4"
"61","10",18.15,"3"
"62","10",19.78,"4"
"63","10",21.05,"5"
"64","10",21.3,"6"
"65","10",23.825,"8"
"66","10",27.04,"11"
"67","10",23.3,"7"
"68","10",25.15,"9"
"69","10",23.775,"8"
"70","10",22.98,"7"
"71","10",21.3,"6"
"72","10",22.275,"6"
"73","10",22.2,"6"
"74","10",21.1,"5"
"75","10",19,"4"
"76","10",21.15,"5"
"77","10",21.925,"6"
"78","10",23.5,"7"
"79","10",26.3,"10"
"80","10",24.525,"8"
"81","10",24.575,"9"
"82","10",26.64,"10"
"83","10",28.5,"11"
"84","10",27.8,"11"
"85","10",30.2,"11"
"86","10",25.16,"9"
"1","11",24.025,"8"
"2","11",28.825,"11"
"3","11",27.55,"11"
"4","11",26.16,"10"
"5","11",22.525,"7"
"6","11",28.525,"11"
"7","11",27.325,"11"
"8","11",29.05,"11"
"9","11",25.02,"9"
"10","11",24.775,"9"
"11","11",21.175,"5"
"12","11",23.875,"8"
"13","11",26.04,"10"
"14","11",25.675,"10"
"15","11",30.95,"11"
"16","11",24.9,"9"
"17","11",26.36,"10"
"18","11",24.4,"8"
"19","11",21.525,"6"
"20","11",24.975,"9"
"21","11",25.94,"10"
"22","11",21.75,"6"
"23","11",22.7325,"7"
"24","11",23,"7"
"25","11",20.46,"5"
"26","11",23.125,"7"
"27","11",22.8,"7"
"28","11",19.525,"4"
"29","11",21.26,"5"
"30","11",17.6,"3"
"31","11",17.175,"2"
"32","11",18.8,"4"
"33","11",18.56,"3"
"34","11",17.625,"3"
"35","11",16.8,"2"
"36","11",16.175,"2"
"37","11",17.28,"2"
"38","11",17.8,"3"
"39","11",15.225,"1"
"40","11",16.5,"2"
"41","11",16.14,"2"
"42","11",16.2,"2"
"43","11",17.05,"2"
"44","11",16.7,"2"
"45","11",16.16,"2"
"46","11",16.8,"2"
"47","11",15.2,"1"
"48","11",13.625,"1"
"49","11",14.26,"1"
"50","11",14.25,"1"
"51","11",13.625,"1"
"52","11",15.1,"1"
"53","11",16.2,"2"
"54","11",19.48,"4"
"55","11",19.15,"4"
"56","11",19.7,"4"
"57","11",20.425,"5"
"58","11",18.14,"3"
"59","11",17.8,"3"
"60","11",12.1,"1"
"61","11",17.325,"2"
"62","11",19.06,"4"
"63","11",16.9,"2"
"64","11",19.8,"4"
"65","11",21.725,"6"
"66","11",18.88,"4"
"67","11",21.675,"6"
"68","11",18.3,"3"
"69","11",20.325,"5"
"70","11",22.8,"7"
"71","11",23.925,"8"
"72","11",19.075,"4"
"73","11",19.7,"4"
"74","11",22.46,"7"
"75","11",20.75,"5"
"76","11",29,"11"
"77","11",20.575,"5"
"78","11",25.06,"9"
"79","11",23.225,"7"
"80","11",25.875,"10"
"81","11",26.775,"10"
"82","11",23.02,"7"
"83","11",23.975,"8"
"84","11",25.35,"9"
"85","11",24.825,"9"
"86","11",25.72,"10"
"1","12",25.55,"9"
"2","12",25.55,"9"
"3","12",27.875,"11"
"4","12",27.96,"11"
"5","12",23.1,"7"
"6","12",26.025,"10"
"7","12",24.275,"8"
"8","12",25.45,"9"
"9","12",25.58,"10"
"10","12",24.5,"8"
"11","12",27.45,"11"
"12","12",29.075,"11"
"13","12",25.52,"9"
"14","12",22.9575,"7"
"15","12",22.725,"7"
"16","12",21.025,"5"
"17","12",22.72,"7"
"18","12",21.55,"6"
"19","12",21.725,"6"
"20","12",25.175,"9"
"21","12",22.38,"6"
"22","12",21.75,"6"
"23","12",22.1,"6"
"24","12",25.55,"9"
"25","12",22.76,"7"
"26","12",21.575,"6"
"27","12",21.7825,"6"
"28","12",18.725,"4"
"29","12",19,"4"
"30","12",19.025,"4"
"31","12",17.7,"3"
"32","12",17.875,"3"
"33","12",16.38,"2"
"34","12",17,"2"
"35","12",18.3,"3"
"36","12",16.775,"2"
"37","12",17.82,"3"
"38","12",16.15,"2"
"39","12",14.1,"1"
"40","12",16.7,"2"
"41","12",16.3,"2"
"42","12",15.725,"1"
"43","12",17.2,"2"
"44","12",14.9,"1"
"45","12",15.04,"1"
"46","12",16.325,"2"
"47","12",16.475,"2"
"48","12",14.05,"1"
"49","12",14.48,"1"
"50","12",14.85,"1"
"51","12",14.95,"1"
"52","12",15.6,"1"
"53","12",15.925,"1"
"54","12",17.76,"3"
"55","12",16.25,"2"
"56","12",16.7,"2"
"57","12",14.275,"1"
"58","12",16.22,"2"
"59","12",20.075,"5"
"60","12",18.075,"3"
"61","12",16.625,"2"
"62","12",17.66,"3"
"63","12",17.55,"3"
"64","12",21.375,"6"
"65","12",18.65,"4"
"66","12",21.02,"5"
"67","12",20.675,"5"
"68","12",18.8,"4"
"69","12",20.45,"5"
"70","12",25.42,"9"
"71","12",22.775,"7"
"72","12",21.275,"6"
"73","12",25.5,"9"
"74","12",25.22,"9"
"75","12",23.625,"8"
"76","12",19.2,"4"
"77","12",22.775,"7"
"78","12",23.66,"8"
"79","12",22.875,"7"
"80","12",25.125,"9"
"81","12",27.1,"11"
"82","12",27.4,"11"
"83","12",28,"11"
"84","12",21.725,"6"
"85","12",17.475,"3"
"86","12",22.06,"6"
"1","13",20.225,"5"
"2","13",23.025,"7"
"3","13",25.175,"9"
"4","13",23.56,"8"
"5","13",24.35,"8"
"6","13",23.6,"8"
"7","13",27.65,"11"
"8","13",26.95,"11"
"9","13",25.48,"9"
"10","13",25.15,"9"
"11","13",26,"10"
"12","13",24.825,"9"
"13","13",24.54,"8"
"14","13",23.4,"7"
"15","13",23.8,"8"
"16","13",23.05,"7"
"17","13",23.84,"8"
"18","13",21.625,"6"
"19","13",20.025,"5"
"20","13",20.45,"5"
"21","13",23.9,"8"
"22","13",21.675,"6"
"23","13",21.25,"5"
"24","13",24.6,"9"
"25","13",19.82,"4"
"26","13",21.35,"6"
"27","13",21.425,"6"
"28","13",20.95,"5"
"29","13",21.24,"5"
"30","13",18.85,"4"
"31","13",20.175,"5"
"32","13",17.35,"2"
"33","13",18.1,"3"
"34","13",17.425,"2"
"35","13",17.625,"3"
"36","13",16.65,"2"
"37","13",17.6,"3"
"38","13",15.75,"1"
"39","13",16.25,"2"
"40","13",13.8,"1"
"41","13",14.84,"1"
"42","13",15.85,"1"
"43","13",17.225,"2"
"44","13",13.925,"1"
"45","13",15.2,"1"
"46","13",15.65,"1"
"47","13",20.45,"5"
"48","13",14.35,"1"
"49","13",16.58,"2"
